N,X,Y,DTA_Type,SEGNUM,Prohibit_Links,Time_Coef,Cost_Coef,VCOST
32328,922041,519384,0,0,0,-0.117,-0.584,0
32329,921821,518545,0,0,0,-0.117,-0.584,0
32331,930876,510829,0,0,0,-0.117,-0.584,0
32337,856975.5,559551.9375,0,0,0,-0.117,-0.584,0
32340,827494,503803,0,0,0,-0.117,-0.584,0
32341,856903.375,559369.9375,0,0,0,-0.117,-0.584,0
32343,857613.2477,559028.672,0,0,0,-0.117,-0.584,0
32351,848733,502304,0,0,0,-0.117,-0.584,0
32352,857492.3276,559216.77,0,0,0,-0.117,-0.584,0
32357,857933.8125,481244.5938,0,0,0,-0.117,-0.584,0
32362,857962.375,480996.7813,0,0,0,-0.117,-0.584,0
32365,864632,502685,0,0,0,-0.117,-0.584,0
32372,858447.4375,481069.25,0,0,0,-0.117,-0.584,0
32376,874935,507544,0,0,0,-0.117,-0.584,0
32377,858456.75,481331.5625,0,0,0,-0.117,-0.584,0
32379,875158,503274,0,0,0,-0.117,-0.584,0
32380,875198,502618,0,0,0,-0.117,-0.584,0
32384,880029,503625,0,0,0,-0.117,-0.584,0
32385,848098.4375,424133.9375,0,0,0,-0.117,-0.584,0
32386,880297,503642,0,0,0,-0.117,-0.584,0
32387,880221,505418,0,0,0,-0.117,-0.584,0
32389,883040,507492,0,0,0,-0.117,-0.584,0
32390,883207,503747,0,0,0,-0.117,-0.584,0
32397,880444,504584,0,0,0,-0.117,-0.584,0
32407,848131.0576,423897.0474,0,0,0,-0.117,-0.584,0
32410,899121,508955,0,0,0,-0.117,-0.584,0
32411,899213,507364,0,0,0,-0.117,-0.584,0
32412,848419.75,423143.8438,0,0,0,-0.117,-0.584,0
32413,899220,506942,0,0,0,-0.117,-0.584,0
32415,899665,507299,0,0,0,-0.117,-0.584,0
32417,848645.5,423445.0313,0,0,0,-0.117,-0.584,0
32419,900471,508027,0,0,0,-0.117,-0.584,0
32427,829345.875,408014.5625,0,0,0,-0.117,-0.584,0
32438,827565,499731,0,0,0,-0.117,-0.584,0
32448,848976,497027,0,0,0,-0.117,-0.584,0
32454,859103.375,497093.4688,0,0,0,-0.117,-0.584,0
32460,864706,501485,0,0,0,-0.117,-0.584,0
32471,875500,498015,0,0,0,-0.117,-0.584,0
32475,878121,498183,0,0,0,-0.117,-0.584,0
32476,880662,498319,0,0,0,-0.117,-0.584,0
32478,882474,498374,0,0,0,-0.117,-0.584,0
32480,883506,498434,0,0,0,-0.117,-0.584,0
32485,887323,498688,0,0,0,-0.117,-0.584,0
32489,888836,498787,0,0,0,-0.117,-0.584,0
32491,890019,498821,0,0,0,-0.117,-0.584,0
32496,891425,500034,0,0,0,-0.117,-0.584,0
32503,892713,501183,0,0,0,-0.117,-0.584,0
32520,827931,492844,0,0,0,-0.117,-0.584,0
32521,829726,492551,0,0,0,-0.117,-0.584,0
32524,835961,491259,0,0,0,-0.117,-0.584,0
32525,837409,491322,0,0,0,-0.117,-0.584,0
32528,838627,491380,0,0,0,-0.117,-0.584,0
32529,840211,491453,0,0,0,-0.117,-0.584,0
32530,841567,491486,0,0,0,-0.117,-0.584,0
32533,843888,491533,0,0,0,-0.117,-0.584,0
32539,848296,491746,0,0,0,-0.117,-0.584,0
32540,848348,490890,0,0,0,-0.117,-0.584,0
32541,848916,491669,0,0,0,-0.117,-0.584,0
32549,853517,491968,0,0,0,-0.117,-0.584,0
32550,855094,492058,0,0,0,-0.117,-0.584,0
32551,869521,566794,0,0,0,-0.117,-0.584,0
32553,858839,492140,0,0,0,-0.117,-0.584,0
32556,861544,492282,0,0,0,-0.117,-0.584,0
32558,862592,492300,0,0,0,-0.117,-0.584,0
32559,864970,494441,0,0,0,-0.117,-0.584,0
32560,865049,492356,0,0,0,-0.117,-0.584,0
32561,866394,492458,0,0,0,-0.117,-0.584,0
32563,868105,492519,0,0,0,-0.117,-0.584,0
32565,869161,491752,0,0,0,-0.117,-0.584,0
32568,870638,492663,0,0,0,-0.117,-0.584,0
32569,870283,493123,0,0,0,-0.117,-0.584,0
32570,872817,495415,0,0,0,-0.117,-0.584,0
32572,874685,492762,0,0,0,-0.117,-0.584,0
32573,875532,495394,0,0,0,-0.117,-0.584,0
32574,875590,494871,0,0,0,-0.117,-0.584,0
32575,875668,492824,0,0,0,-0.117,-0.584,0
32578,878356,492934,0,0,0,-0.117,-0.584,0
32579,879637,493002,0,0,0,-0.117,-0.584,0
32581,880696,493064,0,0,0,-0.117,-0.584,0
32582,881777,493109,0,0,0,-0.117,-0.584,0
32586,883589,495833,0,0,0,-0.117,-0.584,0
32588,883606,495508,0,0,0,-0.117,-0.584,0
32591,883818,493176,0,0,0,-0.117,-0.584,0
32592,885530,494703,0,0,0,-0.117,-0.584,0
32595,886284,495974,0,0,0,-0.117,-0.584,0
32596,886297,495452,0,0,0,-0.117,-0.584,0
32599,886897,495999,0,0,0,-0.117,-0.584,0
32618,908233.6875,591608.625,0,0,0,-0.117,-0.584,0
32624,848378,486430,0,0,0,-0.117,-0.584,0
32629,853796,486639,0,0,0,-0.117,-0.584,0
32631,858959,489866,0,0,0,-0.117,-0.584,0
32633,858997,486895,0,0,0,-0.117,-0.584,0
32636,864295,490155,0,0,0,-0.117,-0.584,0
32637,882389,548147,0,0,0,-0.117,-0.584,0
32638,864407,487132,0,0,0,-0.117,-0.584,0
32639,864826,487114,0,0,0,-0.117,-0.584,0
32651,880729,489133,0,0,0,-0.117,-0.584,0
32671,848587,481101,0,0,0,-0.117,-0.584,0
32675,853956,481359,0,0,0,-0.117,-0.584,0
32680,859258,481603,0,0,0,-0.117,-0.584,0
32682,856541,481395,0,0,0,-0.117,-0.584,0
32689,867303,485325,0,0,0,-0.117,-0.584,0
32690,868532,484528,0,0,0,-0.117,-0.584,0
32691,869895,484674,0,0,0,-0.117,-0.584,0
32694,872567,484766,0,0,0,-0.117,-0.584,0
32696,875201,484821,0,0,0,-0.117,-0.584,0
32698,877918,484973,0,0,0,-0.117,-0.584,0
32701,878944,485013,0,0,0,-0.117,-0.584,0
32719,827429,474723,0,0,0,-0.117,-0.584,0
32726,849046,475682,0,0,0,-0.117,-0.584,0
32727,909240.0834,590318.9857,0,0,0,-0.117,-0.584,0
32733,858708,478637,0,0,0,-0.117,-0.584,0
32767,868501.5,548329.0625,0,0,0,-0.117,-0.584,0
32768,863222.6875,548278.3125,0,0,0,-0.117,-0.584,0
32776,849066,470265,0,0,0,-0.117,-0.584,0
32777,858834.0233,548243.7586,0,0,0,-0.117,-0.584,0
32781,858877.6967,472849.8837,0,0,0,-0.117,-0.584,0
32783,859607,473348,0,0,0,-0.117,-0.584,0
32784,859619.4063,471989.9895,0,0,0,-0.117,-0.584,0
32785,859681.7649,470721.6541,0,0,0,-0.117,-0.584,0
32786,860737.0931,470847.2884,0,0,0,-0.117,-0.584,0
32788,860908.7933,468560.744,0,0,0,-0.117,-0.584,0
32789,862277,470917,0,0,0,-0.117,-0.584,0
32790,863554,470917,0,0,0,-0.117,-0.584,0
32792,863063.5625,553665.0625,0,0,0,-0.117,-0.584,0
32793,867721,471150,0,0,0,-0.117,-0.584,0
32794,872364,471334,0,0,0,-0.117,-0.584,0
32795,873222.0625,471355.25,0,0,0,-0.117,-0.584,0
32829,871538,466962,0,0,0,-0.117,-0.584,0
32853,849501,459488,0,0,0,-0.117,-0.584,0
32863,860200,459895,0,0,0,-0.117,-0.584,0
32864,861403.87,461228.0197,0,0,0,-0.117,-0.584,0
32865,862345.2122,460034.3625,0,0,0,-0.117,-0.584,0
32866,862933,460096,0,0,0,-0.117,-0.584,0
32869,865611,460220,0,0,0,-0.117,-0.584,0
32871,868482,460270,0,0,0,-0.117,-0.584,0
32872,869033.5,460266.1875,0,0,0,-0.117,-0.584,0
32873,869217.1875,461026.125,0,0,0,-0.117,-0.584,0
32875,870268.8125,463673.25,0,0,0,-0.117,-0.584,0
32879,870906.375,463461.1875,0,0,0,-0.117,-0.584,0
32881,871029,460408,0,0,0,-0.117,-0.584,0
32893,832518.1492,424017.4557,0,0,0,-0.117,-0.584,0
32898,880808.3244,509222.9363,0,0,0,-0.117,-0.584,0
32899,880389.4665,509220.6087,0,0,0,-0.117,-0.584,0
32900,828052,453315,0,0,0,-0.117,-0.584,0
32910,850222,453751,0,0,0,-0.117,-0.584,0
32915,854928,453790,0,0,0,-0.117,-0.584,0
32916,855936,453781,0,0,0,-0.117,-0.584,0
32917,912043.3267,538244.6475,0,0,0,-0.117,-0.584,0
32918,857594,453838,0,0,0,-0.117,-0.584,0
32926,861745,458802,0,0,0,-0.117,-0.584,0
32928,863295.8451,459150.7345,0,0,0,-0.117,-0.584,0
32929,864104.0925,457588.6813,0,0,0,-0.117,-0.584,0
32930,864268.625,453495.2813,0,0,0,-0.117,-0.584,0
32932,864966.7814,452856.4558,0,0,0,-0.117,-0.584,0
32933,865394.1457,452518.0738,0,0,0,-0.117,-0.584,0
32934,865633,459334,0,0,0,-0.117,-0.584,0
32936,867099.4375,456941.9688,0,0,0,-0.117,-0.584,0
32940,866339,459362,0,0,0,-0.117,-0.584,0
32941,868532.875,459412.625,0,0,0,-0.117,-0.584,0
32945,872847,455994,0,0,0,-0.117,-0.584,0
32949,876341,458586,0,0,0,-0.117,-0.584,0
32967,911925.5002,538239.1926,0,0,0,-0.117,-0.584,0
32974,859988.1875,448512.25,0,0,0,-0.117,-0.584,0
32977,880506.4063,509218.06,0,0,0,-0.117,-0.584,0
32978,861780,450557,0,0,0,-0.117,-0.584,0
32980,862993.6875,452058.2813,0,0,0,-0.117,-0.584,0
32983,863107,448549,0,0,0,-0.117,-0.584,0
32984,865172,448580,0,0,0,-0.117,-0.584,0
32986,863741,450337,0,0,0,-0.117,-0.584,0
32987,917784.0642,538106.0354,0,0,0,-0.117,-0.584,0
32988,865823.0826,450890.5071,0,0,0,-0.117,-0.584,0
32992,869865,448639,0,0,0,-0.117,-0.584,0
32995,873709,452325,0,0,0,-0.117,-0.584,0
32999,876407,453603,0,0,0,-0.117,-0.584,0
33003,916470.5652,529485.3817,0,0,0,-0.117,-0.584,0
33004,915983.0286,529325.578,0,0,0,-0.117,-0.584,0
33007,897999.1875,528752.3125,0,0,0,-0.117,-0.584,0
33009,828235,442617,0,0,0,-0.117,-0.584,0
33021,897396.25,528179.3125,0,0,0,-0.117,-0.584,0
33023,855948.375,443915.875,0,0,0,-0.117,-0.584,0
33024,855006.8125,443082.4688,0,0,0,-0.117,-0.584,0
33026,857619,445814,0,0,0,-0.117,-0.584,0
33031,897944,530760.8125,0,0,0,-0.117,-0.584,0
33034,863120,447208,0,0,0,-0.117,-0.584,0
33035,863106,445919,0,0,0,-0.117,-0.584,0
33052,897983.4375,529792.0625,0,0,0,-0.117,-0.584,0
33053,898300,529180.5,0,0,0,-0.117,-0.584,0
33056,898339.4375,529502.25,0,0,0,-0.117,-0.584,0
33058,828267,439853,0,0,0,-0.117,-0.584,0
33059,828307,437256,0,0,0,-0.117,-0.584,0
33070,857543.9347,553122.5741,0,0,0,-0.117,-0.584,0
33072,857629.4655,553136.8292,0,0,0,-0.117,-0.584,0
33074,898379.25,530974.625,0,0,0,-0.117,-0.584,0
33076,849795.0625,436974.5938,0,0,0,-0.117,-0.584,0
33077,829354.75,407345.8438,0,0,0,-0.117,-0.584,0
33078,850368.375,437759.9063,0,0,0,-0.117,-0.584,0
33079,851819,437671,0,0,0,-0.117,-0.584,0
33081,855151,437766,0,0,0,-0.117,-0.584,0
33082,829948,407829.2813,0,0,0,-0.117,-0.584,0
33085,863214,437956,0,0,0,-0.117,-0.584,0
33086,863206.0625,435703.8125,0,0,0,-0.117,-0.584,0
33088,865426.625,438126.25,0,0,0,-0.117,-0.584,0
33092,898247.875,532021.0625,0,0,0,-0.117,-0.584,0
33102,830210.6875,408160.7813,0,0,0,-0.117,-0.584,0
33107,859123.875,570405.5625,0,0,0,-0.117,-0.584,0
33112,859174.9375,570596.375,0,0,0,-0.117,-0.584,0
33115,844801,430920,0,0,0,-0.117,-0.584,0
33117,858081.75,571196.5625,0,0,0,-0.117,-0.584,0
33122,857888.9375,571004.8125,0,0,0,-0.117,-0.584,0
33123,849910,429584,0,0,0,-0.117,-0.584,0
33125,855297,430991,0,0,0,-0.117,-0.584,0
33127,858993.0625,527149.9375,0,0,0,-0.117,-0.584,0
33129,863273,431131,0,0,0,-0.117,-0.584,0
33132,857598.3125,527130.9375,0,0,0,-0.117,-0.584,0
33137,858266.2851,531373.7092,0,0,0,-0.117,-0.584,0
33138,828340,427898,0,0,0,-0.117,-0.584,0
33139,828431,423974,0,0,0,-0.117,-0.584,0
33140,858199.2801,530971.6794,0,0,0,-0.117,-0.584,0
33148,838799,424085,0,0,0,-0.117,-0.584,0
33156,841908,424087,0,0,0,-0.117,-0.584,0
33162,857652.1875,527137.25,0,0,0,-0.117,-0.584,0
33164,849966,426953,0,0,0,-0.117,-0.584,0
33166,849133.5882,424210.8476,0,0,0,-0.117,-0.584,0
33169,849998,424273,0,0,0,-0.117,-0.584,0
33170,849990,422520,0,0,0,-0.117,-0.584,0
33172,858286.4375,527474.6875,0,0,0,-0.117,-0.584,0
33173,855358,427029,0,0,0,-0.117,-0.584,0
33177,858197.25,528207.8125,0,0,0,-0.117,-0.584,0
33185,828488,421312,0,0,0,-0.117,-0.584,0
33186,828508,419999,0,0,0,-0.117,-0.584,0
33189,828537,417312,0,0,0,-0.117,-0.584,0
33190,828555,415978,0,0,0,-0.117,-0.584,0
33191,829293,415996,0,0,0,-0.117,-0.584,0
33194,831415,416034,0,0,0,-0.117,-0.584,0
33200,833198,417415,0,0,0,-0.117,-0.584,0
33201,832664,416063,0,0,0,-0.117,-0.584,0
33204,834015,416077,0,0,0,-0.117,-0.584,0
33205,835366,416088,0,0,0,-0.117,-0.584,0
33206,836317,421425,0,0,0,-0.117,-0.584,0
33210,836681,416088,0,0,0,-0.117,-0.584,0
33212,859005,509878.5625,0,0,0,-0.117,-0.584,0
33214,840520,416176,0,0,0,-0.117,-0.584,0
33215,841252,416173,0,0,0,-0.117,-0.584,0
33220,842142,416175,0,0,0,-0.117,-0.584,0
33222,858910.1875,510174.0938,0,0,0,-0.117,-0.584,0
33224,858397.25,509265.25,0,0,0,-0.117,-0.584,0
33225,850155,416312,0,0,0,-0.117,-0.584,0
33227,858280.1875,509114.7188,0,0,0,-0.117,-0.584,0
33232,840051.875,415586.9375,0,0,0,-0.117,-0.584,0
33240,828555,414662,0,0,0,-0.117,-0.584,0
33241,828588,413316,0,0,0,-0.117,-0.584,0
33242,840937.4375,416031.7188,0,0,0,-0.117,-0.584,0
33245,828614,410657,0,0,0,-0.117,-0.584,0
33246,829339,410653,0,0,0,-0.117,-0.584,0
33250,830537,413351,0,0,0,-0.117,-0.584,0
33257,841420.75,416373.9688,0,0,0,-0.117,-0.584,0
33283,828625,409468,0,0,0,-0.117,-0.584,0
33284,828679,408014,0,0,0,-0.117,-0.584,0
33286,828691,405341,0,0,0,-0.117,-0.584,0
33288,829354,409195,0,0,0,-0.117,-0.584,0
33289,829364.0625,406467.5,0,0,0,-0.117,-0.584,0
33290,829361,405331,0,0,0,-0.117,-0.584,0
33291,832771,405328,0,0,0,-0.117,-0.584,0
33299,839502,406328,0,0,0,-0.117,-0.584,0
33302,858130.125,526126.0625,0,0,0,-0.117,-0.584,0
33304,848888,405450,0,0,0,-0.117,-0.584,0
33312,858679.1363,524436.5566,0,0,0,-0.117,-0.584,0
33320,828751,402504,0,0,0,-0.117,-0.584,0
33321,829381,404170,0,0,0,-0.117,-0.584,0
33323,829491,401212,0,0,0,-0.117,-0.584,0
33339,922291,566569,0,0,0,-0.117,-0.584,0
33360,898131.9179,537167.4027,0,0,0,-0.117,-0.584,0
33369,909337.8927,593007.3041,0,0,0,-0.117,-0.584,0
33370,829344.625,405957.625,0,0,0,-0.117,-0.584,0
33371,908635.75,591799.25,0,0,0,-0.117,-0.584,0
33372,908369.125,591799.25,0,0,0,-0.117,-0.584,0
33373,909436.7319,592006.2522,0,0,0,-0.117,-0.584,0
33374,908505.0625,591668.5625,0,0,0,-0.117,-0.584,0
33375,908881.5625,591673.75,0,0,0,-0.117,-0.584,0
33378,857605.5,554165.875,0,0,0,-0.117,-0.584,0
33379,880858,489777,0,0,0,-0.117,-0.584,0
33380,857531.1692,554190.0027,0,0,0,-0.117,-0.584,0
33381,857534.6546,553858.8867,0,0,0,-0.117,-0.584,0
33382,857603.1875,553875.9375,0,0,0,-0.117,-0.584,0
33438,900794,563628,0,0,0,-0.117,-0.584,0
33439,900812,563712,0,0,0,-0.117,-0.584,0
33472,871813,559199,0,0,0,-0.117,-0.584,0
33474,859031.0625,527146.75,0,0,0,-0.117,-0.584,0
33476,881690,550911,0,0,0,-0.117,-0.584,0
33478,881332,551201,0,0,0,-0.117,-0.584,0
33480,884332,548771,0,0,0,-0.117,-0.584,0
33481,884540,548595,0,0,0,-0.117,-0.584,0
33500,892540,542177,0,0,0,-0.117,-0.584,0
33503,893174,541642,0,0,0,-0.117,-0.584,0
33509,894562,540451,0,0,0,-0.117,-0.584,0
33512,898513,537309,0,0,0,-0.117,-0.584,0
33514,895988,539320,0,0,0,-0.117,-0.584,0
33518,897374.5609,538180.6782,0,0,0,-0.117,-0.584,0
33620,844807.9375,416238.4375,0,0,0,-0.117,-0.584,0
33649,898843,533156,0,0,0,-0.117,-0.584,0
33651,898547,533137,0,0,0,-0.117,-0.584,0
33662,944806,542087,0,0,0,-0.117,-0.584,0
33674,936883.8986,594612.4961,0,0,0,-0.117,-0.584,0
33676,917947.7572,581735.8478,0,0,0,-0.117,-0.584,0
33687,888151,585385,0,0,0,-0.117,-0.584,0
33690,904005,588355,0,0,0,-0.117,-0.584,0
33696,883917,585308,0,0,0,-0.117,-0.584,0
33699,874212,535477,0,0,0,-0.117,-0.584,0
33700,850650,527102,0,0,0,-0.117,-0.584,0
33709,828031,491544,0,0,0,-0.117,-0.584,0
33710,831772,491125,0,0,0,-0.117,-0.584,0
33735,829591,412024,0,0,0,-0.117,-0.584,0
33742,883009.5037,549842.212,0,0,0,-0.117,-0.584,0
33754,868785.8616,527522.6925,0,0,0,-0.117,-0.584,0
33757,860297.0625,558825.1875,0,0,0,-0.117,-0.584,0
33761,848478,485159,0,0,0,-0.117,-0.584,0
33791,847989,520823,0,0,0,-0.117,-0.584,0
33804,864053,518737,0,0,0,-0.117,-0.584,0
33830,860927,486950,0,0,0,-0.117,-0.584,0
33844,870937,509033,0,0,0,-0.117,-0.584,0
33854,863531,492316,0,0,0,-0.117,-0.584,0
33855,865002,493076,0,0,0,-0.117,-0.584,0
33857,874254,533421,0,0,0,-0.117,-0.584,0
33867,882016,520005,0,0,0,-0.117,-0.584,0
33884,916468,546187,0,0,0,-0.117,-0.584,0
33886,915745,563692,0,0,0,-0.117,-0.584,0
33889,916415,547521,0,0,0,-0.117,-0.584,0
33904,922655,522167,0,0,0,-0.117,-0.584,0
33916,916809.125,539281.0625,0,0,0,-0.117,-0.584,0
33917,923073,526236,0,0,0,-0.117,-0.584,0
33920,887157,584261,0,0,0,-0.117,-0.584,0
33921,879798,585014,0,0,0,-0.117,-0.584,0
33924,854190,470444,0,0,0,-0.117,-0.584,0
33930,921160,529541,0,0,0,-0.117,-0.584,0
33935,898557,566894,0,0,0,-0.117,-0.584,0
33938,858329.3125,524965.5,0,0,0,-0.117,-0.584,0
33940,916948,537939,0,0,0,-0.117,-0.584,0
33951,858222.0625,524582,0,0,0,-0.117,-0.584,0
33962,881063,526740,0,0,0,-0.117,-0.584,0
33968,856878,431038,0,0,0,-0.117,-0.584,0
33976,863483,453895,0,0,0,-0.117,-0.584,0
33977,869656,452779,0,0,0,-0.117,-0.584,0
33985,904503,563761,0,0,0,-0.117,-0.584,0
33986,871406,569005,0,0,0,-0.117,-0.584,0
33988,869555,565121,0,0,0,-0.117,-0.584,0
34000,858860,431011,0,0,0,-0.117,-0.584,0
34017,882933,493160,0,0,0,-0.117,-0.584,0
34055,857855.625,537438.375,0,0,0,-0.117,-0.584,0
34070,869771.375,583779.6875,0,0,0,-0.117,-0.584,0
34071,888508,578421,0,0,0,-0.117,-0.584,0
34076,904866,568019,0,0,0,-0.117,-0.584,0
34079,945368,591287,0,0,0,-0.117,-0.584,0
34083,877445,574597,0,0,0,-0.117,-0.584,0
34090,916596,543518,0,0,0,-0.117,-0.584,0
34093,889825,544430,0,0,0,-0.117,-0.584,0
34094,874749,558760,0,0,0,-0.117,-0.584,0
34104,865585,486442,0,0,0,-0.117,-0.584,0
34110,879793,519901,0,0,0,-0.117,-0.584,0
34130,878723,553139,0,0,0,-0.117,-0.584,0
34131,879286,552692,0,0,0,-0.117,-0.584,0
34133,879050,553084,0,0,0,-0.117,-0.584,0
34134,878388,553631,0,0,0,-0.117,-0.584,0
34135,878463,553576,0,0,0,-0.117,-0.584,0
34137,878303,553468,0,0,0,-0.117,-0.584,0
34138,879482,552522,0,0,0,-0.117,-0.584,0
34139,879412,552587,0,0,0,-0.117,-0.584,0
34140,879112,553044,0,0,0,-0.117,-0.584,0
34141,879199,552988,0,0,0,-0.117,-0.584,0
34147,878578,552953,0,0,0,-0.117,-0.584,0
34150,879296,553250,0,0,0,-0.117,-0.584,0
34158,878784,564150,0,0,0,-0.117,-0.584,0
34162,908966.25,591594,0,0,0,-0.117,-0.584,0
34165,908931.5625,591910.5,0,0,0,-0.117,-0.584,0
34166,908633,591916,0,0,0,-0.117,-0.584,0
34168,907975.3125,591376.875,0,0,0,-0.117,-0.584,0
34177,897595.625,531650.9375,0,0,0,-0.117,-0.584,0
34184,850962.5625,429395.3438,0,0,0,-0.117,-0.584,0
34187,863105.125,436258.9375,0,0,0,-0.117,-0.584,0
34189,863201,436546.625,0,0,0,-0.117,-0.584,0
34196,865207,454460,0,0,0,-0.117,-0.584,0
34198,858540,518979,0,0,0,-0.117,-0.584,0
34199,858428.4375,518851.9375,0,0,0,-0.117,-0.584,0
34201,858297.9375,518498.9375,0,0,0,-0.117,-0.584,0
34202,858224.4375,518437.1875,0,0,0,-0.117,-0.584,0
34204,859422,518867.5313,0,0,0,-0.117,-0.584,0
34205,859294.9375,518738.25,0,0,0,-0.117,-0.584,0
34207,857909.9375,525711.1875,0,0,0,-0.117,-0.584,0
34210,857706.0625,526874.125,0,0,0,-0.117,-0.584,0
34211,857960.5749,523668.1384,0,0,0,-0.117,-0.584,0
34213,857729.8125,537698.375,0,0,0,-0.117,-0.584,0
34219,857558.375,558271.875,0,0,0,-0.117,-0.584,0
34225,856917.8125,559280.6875,0,0,0,-0.117,-0.584,0
34227,857958.875,571026.125,0,0,0,-0.117,-0.584,0
34230,858819.6875,570648.9375,0,0,0,-0.117,-0.584,0
34232,897914.375,531294.75,0,0,0,-0.117,-0.584,0
34233,897977.3125,530061.0625,0,0,0,-0.117,-0.584,0
34236,898959.4375,533160.4375,0,0,0,-0.117,-0.584,0
34238,898617.75,532168.75,0,0,0,-0.117,-0.584,0
34239,858986.5884,478515.1689,0,0,0,-0.117,-0.584,0
34241,858446.9375,481589,0,0,0,-0.117,-0.584,0
34242,881831,489782,0,0,0,-0.117,-0.584,0
34243,870454,571064,0,0,0,-0.117,-0.584,0
34249,878849,569394,0,0,0,-0.117,-0.584,0
34250,878984,569605,0,0,0,-0.117,-0.584,0
34252,878675,569659,0,0,0,-0.117,-0.584,0
34273,935586.9165,593340.1673,0,0,0,-0.117,-0.584,0
34274,898391.125,531246.8125,0,0,0,-0.117,-0.584,0
34275,937970,597361,0,0,0,-0.117,-0.584,0
34280,848639,504966,0,0,0,-0.117,-0.584,0
34294,922918,585394,0,0,0,-0.117,-0.584,0
34295,922899,585425,0,0,0,-0.117,-0.584,0
34296,922798,585455,0,0,0,-0.117,-0.584,0
34300,922787,586139,0,0,0,-0.117,-0.584,0
34307,873043,567986,0,0,0,-0.117,-0.584,0
34315,923203,545652,0,0,0,-0.117,-0.584,0
34317,923191,545888,0,0,0,-0.117,-0.584,0
34318,924537,545352,0,0,0,-0.117,-0.584,0
34319,924544,545943,0,0,0,-0.117,-0.584,0
34338,904297,532895,0,0,0,-0.117,-0.584,0
34340,904916,532388,0,0,0,-0.117,-0.584,0
34341,906100,531634,0,0,0,-0.117,-0.584,0
34347,937028,590235,0,0,0,-0.117,-0.584,0
34377,898162,535278,0,0,0,-0.117,-0.584,0
34378,897736,536712,0,0,0,-0.117,-0.584,0
34380,898557,536742,0,0,0,-0.117,-0.584,0
34382,898116,536671,0,0,0,-0.117,-0.584,0
34389,899321,536744,0,0,0,-0.117,-0.584,0
34394,898501,536417,0,0,0,-0.117,-0.584,0
34397,898039,535936,0,0,0,-0.117,-0.584,0
34399,898286,535847,0,0,0,-0.117,-0.584,0
34401,897949,535897,0,0,0,-0.117,-0.584,0
34415,898776,536601,0,0,0,-0.117,-0.584,0
34431,912970,514316,0,0,0,-0.117,-0.584,0
34432,884359,493668,0,0,0,-0.117,-0.584,0
34433,884432,494106,0,0,0,-0.117,-0.584,0
34441,882971,492275,0,0,0,-0.117,-0.584,0
34477,873052,471360,0,0,0,-0.117,-0.584,0
34480,849548,456402,0,0,0,-0.117,-0.584,0
34482,849562,453732,0,0,0,-0.117,-0.584,0
34488,923218,525889,0,0,0,-0.117,-0.584,0
34489,923310,525532,0,0,0,-0.117,-0.584,0
34490,923443,525191,0,0,0,-0.117,-0.584,0
34491,923489,524839,0,0,0,-0.117,-0.584,0
34492,923534,524477,0,0,0,-0.117,-0.584,0
34493,923580,524211,0,0,0,-0.117,-0.584,0
34496,889866,520298,0,0,0,-0.117,-0.584,0
34502,918646,521477,0,0,0,-0.117,-0.584,0
34507,923354,523548,0,0,0,-0.117,-0.584,0
34510,923584,523903,0,0,0,-0.117,-0.584,0
34511,923564,523556,0,0,0,-0.117,-0.584,0
34534,871900,454462,0,0,0,-0.117,-0.584,0
34538,830671,405331,0,0,0,-0.117,-0.584,0
34546,917902,529389,0,0,0,-0.117,-0.584,0
34558,877291,548394,0,0,0,-0.117,-0.584,0
34568,898702,519170,0,0,0,-0.117,-0.584,0
34578,930921,565693,0,0,0,-0.117,-0.584,0
34584,936542,587836,0,0,0,-0.117,-0.584,0
34585,944033,568546,0,0,0,-0.117,-0.584,0
34590,906765,528029,0,0,0,-0.117,-0.584,0
34592,906742.4371,528124.8203,0,0,0,-0.117,-0.584,0
34599,882395,526750,0,0,0,-0.117,-0.584,0
34612,914607,558877,0,0,0,-0.117,-0.584,0
34622,932323,593180,0,0,0,-0.117,-0.584,0
34625,938936,524761,0,0,0,-0.117,-0.584,0
34626,938787,524621,0,0,0,-0.117,-0.584,0
34628,945216,550580,0,0,0,-0.117,-0.584,0
34629,944864,550085,0,0,0,-0.117,-0.584,0
34632,944702,550048,0,0,0,-0.117,-0.584,0
34633,945199,550720,0,0,0,-0.117,-0.584,0
34636,943755.7866,589896.7095,0,0,0,-0.117,-0.584,0
34637,944828,589956,0,0,0,-0.117,-0.584,0
34638,945194.6571,590438.2935,0,0,0,-0.117,-0.584,0
34639,945108.4709,589389.9665,0,0,0,-0.117,-0.584,0
34647,944821.7548,589834.734,0,0,0,-0.117,-0.584,0
34648,945110.7352,589676.8039,0,0,0,-0.117,-0.584,0
34651,944737,581702,0,0,0,-0.117,-0.584,0
34652,944284,581411,0,0,0,-0.117,-0.584,0
34653,944688,581142,0,0,0,-0.117,-0.584,0
34657,944143,581410,0,0,0,-0.117,-0.584,0
34662,848370.4375,424152.3125,0,0,0,-0.117,-0.584,0
34663,848542,424229,0,0,0,-0.117,-0.584,0
34668,864765.5,437470.1875,0,0,0,-0.117,-0.584,0
34673,865639,454379,0,0,0,-0.117,-0.584,0
34674,858636,476638,0,0,0,-0.117,-0.584,0
34675,858493,476616,0,0,0,-0.117,-0.584,0
