A,B,DISTANCE,CAPACITY,NUM_LANES,FTYPE,FFSPEED,ALPHA,BETA
31050,31181,0.15,618,2,61,33,0.75,4
31051,145,0.6063,10000,1,51,12.5,0.75,4
31051,31048,0.2576,650,2,61,44,0.75,4
31051,31054,0.2531,650,2,61,44,0.75,4
31054,31051,0.2531,650,2,61,44,0.75,4
31054,31063,0.509,944,2,41,33.3,0.75,4
31054,31192,0.6376,650,2,61,33,0.75,4
31057,31113,0.091,2030,1,91,84.6,0.75,4
31063,31054,0.509,944,2,41,33.3,0.75,4
31063,31068,0.1358,944,2,41,33.3,0.75,4
31063,33884,0.1297,944,2,41,33.3,0.75,4
31063,34090,0.3764,944,2,41,33.3,0.75,4
31065,31066,0.1024,944,2,41,33.3,0.75,4
31065,34090,0.0239,944,2,41,29.1,0.75,4
31066,31065,0.1024,944,2,41,33.3,0.75,4
31066,31204,0.5118,944,2,41,33.3,0.75,4
31068,30387,0.0531,944,2,41,33.3,0.75,4
31068,30388,0.0334,1465,1,71,43.5,0.75,4
31068,31063,0.1358,944,2,41,33.3,0.75,4
31077,32343,0.1499,1460,1,93,32.9,0.75,4
31078,141,0.2136,10000,1,51,12.5,0.75,4
31078,30387,0.5789,944,2,41,33.3,0.75,4
31078,30422,1.4161,650,2,61,33,0.75,4
31078,31084,0.2461,944,2,41,33.3,0.75,4
31083,34225,0.0343,1460,1,93,46,0.75,4
31084,31078,0.2461,944,2,41,33.3,0.75,4
31084,34315,0.2592,780,2,61,33,0.75,4
31087,30652,0.1482,2142,4,11,52.6,0.75,4
31087,30661,0.1678,715,1,74,53.7,0.75,4
31091,34318,0.0665,944,2,41,29.1,0.75,4
31091,34319,0.0458,650,2,61,33,0.75,4
31094,158,4.8972,10000,1,51,15,0.75,4
31094,29086,10.458,1454,1,21,77.2,0.75,4
31094,36321,3.6739,1454,1,21,77.2,0.75,4
31096,158,4.7808,10000,1,51,15,0.75,4
31096,29464,0.8028,608,1,61,44,0.75,4
31098,30890,1.2778,2142,4,91,90,0.75,4
31101,28119,0.6615,2050,2,96,78.7,0.75,4
31101,31112,0.0906,2030,1,91,84.6,0.75,4
31102,29463,0.9522,953,3,41,33.3,0.75,4
31102,31105,0.998,953,3,41,33.3,0.75,4
31102,31236,1.0093,944,2,41,33.3,0.75,4
31102,35305,1.6987,750,2,61,44,0.75,4
31105,162,1.641,10000,1,51,12.5,0.75,4
31105,164,1.0128,10000,1,51,12.5,0.75,4
31105,31102,0.998,953,3,41,33.3,0.75,4
31105,31106,0.2957,953,3,41,33.3,0.75,4
31106,31105,0.2957,953,3,41,33.3,0.75,4
31106,31108,0.18,750,3,61,33,0.75,4
31108,31106,0.18,750,3,61,33,0.75,4
31108,31110,0.5316,650,3,61,33,0.75,4
31110,31108,0.5316,650,3,61,33,0.75,4
31110,31114,0.7535,650,3,61,33,0.75,4
31110,33699,0.3155,953,3,41,33.3,0.75,4
31112,30979,0.9262,2030,1,91,84.6,0.75,4
31113,31115,0.1005,2050,2,96,78.7,0.75,4
31114,30069,1.1596,650,2,61,38.5,0.75,4
31114,30656,0.118,953,3,41,33.3,0.75,4
31114,31110,0.7535,650,3,61,33,0.75,4
31114,31257,0.8497,650,2,61,38.5,0.75,4
31115,31137,1.0839,2050,2,96,78.7,0.75,4
31116,30655,0.1177,953,3,41,29.1,0.75,4
31116,31119,0.2241,650,3,61,33,0.75,4
31119,30076,1.1583,650,3,61,33,0.75,4
31119,30764,0.5243,650,3,61,33,0.75,4
31119,31116,0.2241,650,3,61,33,0.75,4
31119,31255,0.8443,650,3,61,33,0.75,4
31127,29644,1.0714,2050,2,96,78.7,0.75,4
31131,160,0.9549,10000,1,51,12.5,0.75,4
31131,161,0.9031,10000,1,51,12.5,0.75,4
31131,30769,0.7352,750,3,61,33,0.75,4
31131,31133,0.3144,750,3,61,33,0.75,4
31133,31131,0.3144,750,3,61,33,0.75,4
31133,31143,0.908,650,3,61,33,0.75,4
31135,33509,0.1749,979,3,41,33.3,0.75,4
31135,33514,0.1699,979,3,41,33.3,0.75,4
31137,31151,0.3006,2050,2,96,78.7,0.75,4
31143,31133,0.908,650,3,61,33,0.75,4
31143,34378,0.241,953,3,41,33.3,0.75,4
31146,28880,0.1772,650,2,61,33,0.75,4
31146,29960,1.9968,944,2,41,33.3,0.75,4
31147,31127,0.2723,2050,2,96,78.7,0.75,4
31150,28898,0.2196,618,2,61,33,0.75,4
31150,31168,1.0151,618,2,61,33,0.75,4
31151,31267,2.4592,2050,2,96,78.7,0.75,4
31153,30898,0.1388,2108,3,11,57.9,0.75,4
31162,31036,0.2654,944,2,41,37.5,0.75,4
31162,31164,0.2486,944,2,41,37.5,0.75,4
31164,30395,0.2547,953,3,41,37.5,0.75,4
31164,31162,0.2486,944,2,41,37.5,0.75,4
31165,30395,0.0616,953,3,41,29.1,0.75,4
31165,30397,0.1168,1465,1,71,43.5,0.75,4
31165,30398,0.0652,953,3,41,37.5,0.75,4
31165,36225,0.0229,1465,1,71,43.5,0.75,4
31166,30398,0.0641,953,3,41,37.5,0.75,4
31166,31168,0.068,953,3,41,37.5,0.75,4
31168,31150,1.0151,618,2,61,33,0.75,4
31168,31166,0.068,953,3,41,37.5,0.75,4
31168,31170,0.2544,618,2,61,33,0.75,4
31168,31298,0.5139,953,3,41,37.5,0.75,4
31170,31168,0.2544,618,2,61,33,0.75,4
31170,31178,0.2547,618,2,61,33,0.75,4
31171,144,0.2693,10000,1,51,12.5,0.75,4
31171,30405,0.5405,650,3,61,33,0.75,4
31171,31041,0.7654,650,3,61,33,0.75,4
31175,149,1.0365,10000,1,51,12.5,0.75,4
31175,30405,0.0674,650,2,61,33,0.75,4
31175,30406,0.0687,1465,1,71,43.5,0.75,4
31175,31178,0.1531,650,2,61,33,0.75,4
31178,31170,0.2547,618,2,61,33,0.75,4
31178,31175,0.1531,650,2,61,33,0.75,4
31178,31186,0.5131,618,2,61,33,0.75,4
31181,144,0.3736,10000,1,51,12.5,0.75,4
31181,145,0.2516,10000,1,51,12.5,0.75,4
31181,30408,0.875,618,2,61,33,0.75,4
31181,31050,0.15,618,2,61,33,0.75,4
31186,30410,0.1613,650,2,61,33,0.75,4
31186,31178,0.5131,618,2,61,33,0.75,4
31186,31316,0.8937,662,1,61,33,0.75,4
31192,145,0.2753,10000,1,51,12.5,0.75,4
31192,30812,0.6811,650,2,61,33,0.75,4
31192,31054,0.6376,650,2,61,33,0.75,4
31195,30812,0.0541,650,2,61,33,0.75,4
31195,31333,0.5993,944,2,41,29.1,0.75,4
31195,32147,0.2541,630,1,97,30,0.75,4
31204,31066,0.5118,944,2,41,33.3,0.75,4
31204,33916,0.1654,944,2,41,29.1,0.75,4
31205,31355,1.1118,650,2,61,44,0.75,4
31205,33916,0.1581,650,2,61,33,0.75,4
31208,28120,0.0152,2173,6,11,57.9,0.75,4
31220,30422,0.0959,650,2,61,33,0.75,4
31220,31221,0.0214,650,2,61,33,0.75,4
31221,31220,0.0214,650,2,61,33,0.75,4
31221,31371,0.6563,618,2,61,33,0.75,4
31226,142,1.7933,10000,1,51,12.5,0.75,4
31226,31229,0.4949,650,3,61,33,0.75,4
31226,34318,0.7679,650,2,61,33,0.75,4
31229,31226,0.4949,650,3,61,33,0.75,4
31229,31230,0.1879,650,3,61,33,0.75,4
31230,30440,0.0455,715,1,72,70,0.75,4
31230,31229,0.1879,650,3,61,33,0.75,4
31230,31231,0.0561,650,2,61,33,0.75,4
31231,30441,0.0752,618,2,61,33,0.75,4
31231,31230,0.0561,650,2,61,33,0.75,4
31231,31378,0.2849,650,2,61,33,0.75,4
31232,30439,0.2409,2108,3,11,57.9,0.75,4
31236,164,0.9836,10000,1,51,12.5,0.75,4
31236,31102,1.0093,944,2,41,33.3,0.75,4
31236,31389,0.8738,953,3,41,33.3,0.75,4
31246,33699,0.2013,953,3,41,29.1,0.75,4
31246,33857,0.1882,953,3,41,33.3,0.75,4
31248,31249,0.2123,953,3,41,29.1,0.75,4
31248,31257,0.7543,944,2,41,33.3,0.75,4
31248,33857,0.1871,953,3,41,29.1,0.75,4
31249,31248,0.2123,953,3,41,29.1,0.75,4
31249,31396,0.5992,953,3,41,33.3,0.75,4
31253,26656,0.1705,944,2,41,33.3,0.75,4
31253,29477,0.1672,953,3,41,33.3,0.75,4
31255,212,0.3447,10000,1,51,12.5,0.75,4
31255,26656,0.1443,953,3,41,33.3,0.75,4
31255,31119,0.8443,650,3,61,33,0.75,4
31255,36311,0.1476,953,3,41,29.1,0.75,4
31257,164,1.7648,10000,1,51,12.5,0.75,4
31257,29702,0.2038,944,2,41,33.3,0.75,4
31257,31114,0.8497,650,2,61,38.5,0.75,4
31257,31248,0.7543,944,2,41,33.3,0.75,4
31262,31147,2.4827,2050,2,96,78.7,0.75,4
31267,31275,0.753,2050,2,96,78.7,0.75,4
31269,31262,0.7568,2050,2,96,78.7,0.75,4
31271,31330,0.0763,1460,1,94,31.8,0.75,4
31272,33651,0.0678,650,2,61,44,0.75,4
31272,34783,0.0931,650,3,61,33,0.75,4
31272,35235,0.1194,650,3,61,33,0.75,4
31275,31307,1.2439,2050,2,96,78.7,0.75,4
31279,147,0.3689,10000,1,51,12.5,0.75,4
31279,29227,0.591,944,2,41,29.1,0.75,4
31279,34781,0.4706,1030,2,41,37.5,0.75,4
31281,29202,0.1978,1030,2,41,33.3,0.75,4
31281,31288,0.4734,1030,2,41,29.1,0.75,4
31288,147,0.2252,10000,1,51,12.5,0.75,4
31288,31281,0.4734,1030,2,41,29.1,0.75,4
31288,34338,0.1874,750,2,61,33,0.75,4
31297,31269,1.2429,2050,2,96,78.7,0.75,4
31298,149,0.671,10000,1,51,12.5,0.75,4
31298,31168,0.5139,953,3,41,37.5,0.75,4
31298,31301,0.5065,953,3,41,37.5,0.75,4
31301,31298,0.5065,953,3,41,37.5,0.75,4
31301,31435,0.2527,953,3,41,37.5,0.75,4
31301,34341,0.0377,650,2,61,33,0.75,4
31307,31327,0.6378,2050,2,96,78.7,0.75,4
31316,149,0.4616,10000,1,51,12.5,0.75,4
31316,31186,0.8937,662,1,61,33,0.75,4
31316,31448,0.6327,662,1,61,33,0.75,4
31317,31297,0.637,2050,2,96,78.7,0.75,4
31327,31347,0.1904,2050,2,96,78.7,0.75,4
31330,32337,0.0522,1460,1,94,31.8,0.75,4
31333,31195,0.5993,944,2,41,29.1,0.75,4
31333,31334,0.071,650,2,61,33,0.75,4
31334,31333,0.071,650,2,61,33,0.75,4
31334,31335,0.1125,944,2,41,29.1,0.75,4
31335,148,0.3359,10000,1,51,12.5,0.75,4
31335,31334,0.1125,944,2,41,29.1,0.75,4
31335,31336,0.2529,944,2,41,29.1,0.75,4
31336,31335,0.2529,944,2,41,29.1,0.75,4
31336,31338,0.1403,944,2,41,29.1,0.75,4
31337,31317,0.1912,2050,2,96,78.7,0.75,4
31338,31336,0.1403,944,2,41,29.1,0.75,4
31338,31460,0.623,953,3,41,29.1,0.75,4
31340,34230,0.0386,1460,1,94,31.8,0.75,4
31347,30353,0.0097,4000,1,98,55,0.75,4
31347,34295,2.6369,2030,1,96,78.7,0.75,4
31355,31205,1.1118,650,2,61,44,0.75,4
31355,31356,0.1279,650,2,61,44,0.75,4
31356,31355,0.1279,650,2,61,44,0.75,4
31356,31473,0.507,650,2,61,44,0.75,4
31371,150,0.3648,10000,1,51,10,0.75,4
31371,31221,0.6563,618,2,61,33,0.75,4
31371,31513,0.6343,618,2,61,33,0.75,4
31378,31231,0.2849,650,2,61,33,0.75,4
31378,31379,0.1587,650,2,61,33,0.75,4
31379,31378,0.1587,650,2,61,33,0.75,4
31379,31549,1.0969,650,2,61,33,0.75,4
31380,150,0.7519,10000,1,51,10,0.75,4
31380,154,1.7691,10000,1,51,12.5,0.75,4
31383,28241,0.2282,750,3,61,33,0.75,4
31383,33700,0.498,750,2,61,44,0.75,4
31385,33312,0.2188,2108,3,75,38.5,0.75,4
31385,33938,0.3104,2108,3,91,90,0.75,4
31388,31389,0.4237,650,2,61,49.5,0.75,4
31388,33474,0.5156,650,3,61,49.5,0.75,4
31388,35004,0.069,662,1,61,49.5,0.75,4
31389,30533,0.1524,953,3,41,33.3,0.75,4
31389,31236,0.8738,953,3,41,33.3,0.75,4
31389,31388,0.4237,650,2,61,49.5,0.75,4
31389,33754,0.9568,650,2,61,44,0.75,4
31390,30532,0.3459,1475,2,71,43.5,0.75,4
31390,31565,0.1838,953,3,41,33.3,0.75,4
31390,35011,0.068,953,3,41,33.3,0.75,4
31396,28803,0.1124,953,3,41,29.1,0.75,4
31396,31249,0.5992,953,3,41,33.3,0.75,4
31401,28868,0.2155,1030,2,41,37.5,0.75,4
31401,31404,0.1193,1030,2,41,33.3,0.75,4
31404,212,1.0668,10000,1,51,12.5,0.75,4
31404,28779,1.5209,1030,2,41,37.5,0.75,4
31404,30560,0.0739,650,2,61,33,0.75,4
31404,31401,0.1193,1030,2,41,33.3,0.75,4
31405,33117,0.0672,1210,2,94,36.4,0.75,4
31413,31418,0.538,2142,4,11,57.9,0.75,4
31414,28779,0.566,975,1,41,37.5,0.75,4
31414,31415,0.3496,975,1,41,37.5,0.75,4
31415,31414,0.3496,975,1,41,37.5,0.75,4
31415,34772,0.1706,662,1,61,33,0.75,4
31418,30503,0.226,2142,4,11,57.9,0.75,4
31418,35247,0.0874,1475,2,73,38.1,0.75,4
31419,31422,0.2042,504,1,61,33,0.75,4
31419,35246,0.1478,504,1,61,49.5,0.75,4
31420,29163,0.0529,4000,1,86,55,0.75,4
31422,31419,0.2042,504,1,61,33,0.75,4
31422,31425,0.1303,488,2,61,33,0.75,4
31423,31424,0.1779,650,2,61,33,0.75,4
31423,34778,0.1555,953,3,41,33.3,0.75,4
31424,31423,0.1779,650,3,61,33,0.75,4
31424,33053,0.0541,650,3,61,33,0.75,4
31425,29227,0.5128,504,1,61,33,0.75,4
31425,30511,0.0294,953,3,41,33.3,0.75,4
31425,30514,0.0123,650,3,61,33,0.75,4
31425,31422,0.1303,488,2,61,33,0.75,4
31426,30517,0.0745,2108,3,11,57.9,0.75,4
31428,30500,0.2388,2108,3,11,57.9,0.75,4
31432,29227,0.0815,944,2,41,29.1,0.75,4
31432,30500,0.1049,1465,1,71,43.5,0.75,4
31432,31621,0.5838,944,2,41,29.1,0.75,4
31434,30485,0.2953,2142,4,11,57.9,0.75,4
31435,31301,0.2527,953,3,41,37.5,0.75,4
31435,31436,0.2601,953,3,41,37.5,0.75,4
31436,30491,0.0515,953,3,41,37.5,0.75,4
31436,30499,0.9755,504,1,61,33,0.75,4
31436,31435,0.2601,953,3,41,37.5,0.75,4
31438,30488,0.0182,715,1,72,70,0.75,4
31438,30491,0.1484,953,3,41,29.1,0.75,4
31438,30493,0.0341,1465,1,71,43.5,0.75,4
31438,31633,0.0484,953,3,41,29.1,0.75,4
31444,28970,0.0263,2142,4,91,84.6,0.75,4
31448,31316,0.6327,662,1,61,33,0.75,4
31448,31449,0.0304,650,2,61,33,0.75,4
31449,31448,0.0304,650,2,61,33,0.75,4
31449,31450,0.2184,618,2,61,33,0.75,4
31450,30480,0.069,618,2,61,33,0.75,4
31450,31449,0.2184,618,2,61,33,0.75,4
31451,30480,0.0784,618,2,61,33,0.75,4
31451,31645,0.1187,618,3,61,33,0.75,4
31460,30476,0.1057,953,3,41,29.1,0.75,4
31460,31338,0.623,953,3,41,29.1,0.75,4
31460,31463,0.1442,650,2,61,33,0.75,4
31461,28187,0.0272,1460,1,71,43.5,0.75,4
31461,30473,0.2231,715,1,72,70,0.75,4
31461,30476,0.0899,953,3,41,29.1,0.75,4
31461,31462,0.0565,650,3,61,33,0.75,4
31462,31461,0.0565,650,3,61,33,0.75,4
31462,31469,0.306,488,2,61,33,0.75,4
31462,31652,0.4965,488,2,61,33,0.75,4
31463,148,0.9906,10000,1,51,12.5,0.75,4
31463,31460,0.1442,650,2,61,33,0.75,4
31463,31466,0.1095,650,2,61,33,0.75,4
31466,31463,0.1095,650,2,61,33,0.75,4
31466,31468,0.1807,504,1,61,38.5,0.75,4
31466,33004,0.0351,504,1,61,33,0.75,4
31467,21789,0.5483,2142,5,11,68.4,0.75,4
31468,31466,0.1807,504,1,61,38.5,0.75,4
31468,31469,0.0941,504,1,61,33,0.75,4
31469,165,0.4844,10000,1,51,12.5,0.75,4
31469,31462,0.306,488,2,61,33,0.75,4
31469,31468,0.0941,504,1,61,33,0.75,4
31469,31470,0.0718,504,1,61,33,0.75,4
31470,31469,0.0718,504,1,61,33,0.75,4
31470,31476,0.1305,780,2,61,33,0.75,4
31471,30453,0.0959,2108,3,11,57.9,0.75,4
31471,30454,0.2219,2050,2,75,38.5,0.75,4
31473,31356,0.507,650,2,61,44,0.75,4
31473,31475,0.2426,650,2,61,44,0.75,4
31473,33004,0.2102,504,1,61,33,0.75,4
31473,34546,0.1534,504,1,61,33,0.75,4
31475,31469,0.1857,780,2,61,33,0.75,4
31475,31473,0.2426,650,2,61,44,0.75,4
31475,31476,0.0645,650,2,61,44,0.75,4
31476,31475,0.0645,650,2,61,44,0.75,4
31476,31489,0.231,780,2,61,33,0.75,4
31476,31659,0.1964,650,2,61,44,0.75,4
31477,30336,0.6134,2142,5,11,57.9,0.75,4
31481,30449,0.2275,2142,4,11,57.9,0.75,4
31481,30459,0.1461,2050,2,75,38.5,0.75,4
31484,31680,0.1983,1460,1,73,38.1,0.75,4
31485,31692,0.3527,2142,4,11,57.9,0.75,4
31488,31475,0.2313,780,2,61,33,0.75,4
31488,31489,0.0681,504,1,61,33,0.75,4
31489,31488,0.0681,504,1,61,33,0.75,4
31489,31498,0.2068,780,2,61,33,0.75,4
31491,31518,0.4635,2050,2,11,57.9,0.75,4
31494,33930,0.331,504,1,61,33,0.75,4
31494,34546,0.2867,650,2,61,33,0.75,4
31496,31488,0.2063,780,2,61,33,0.75,4
31496,31498,0.0677,504,1,61,33,0.75,4
31498,31496,0.0677,504,1,61,33,0.75,4
31498,31504,0.1086,780,2,61,33,0.75,4
31503,31496,0.1064,780,2,61,33,0.75,4
31503,31504,0.0686,504,1,61,49.5,0.75,4
31504,31503,0.0686,504,1,61,49.5,0.75,4
31504,31510,0.1021,780,2,61,33,0.75,4
31509,31503,0.1045,780,2,61,33,0.75,4
31509,31510,0.0633,504,1,61,33,0.75,4
31510,31509,0.0633,504,1,61,33,0.75,4
31510,31512,0.0259,780,2,61,33,0.75,4
31511,31509,0.0272,780,2,61,33,0.75,4
31511,31512,0.0669,504,1,61,33,0.75,4
31512,31511,0.0669,504,1,61,33,0.75,4
31512,31520,0.1263,780,2,61,33,0.75,4
31513,31371,0.6343,618,2,61,33,0.75,4
31513,31522,0.1479,504,1,61,33,0.75,4
31513,33930,0.2315,780,2,61,33,0.75,4
31518,31529,0.1195,2108,3,11,57.9,0.75,4
31519,31511,0.1251,780,2,61,33,0.75,4
31519,31520,0.0664,780,3,61,33,0.75,4
31520,151,0.1458,10000,1,51,12.5,0.75,4
31520,31531,0.104,780,2,61,33,0.75,4
31522,31513,0.1479,504,1,61,33,0.75,4
31525,31522,0.2315,780,3,61,33,0.75,4
31525,31549,0.2037,504,1,61,33,0.75,4
31525,33930,0.1409,504,1,61,33,0.75,4
31528,30470,0.1068,1470,2,71,43.5,0.75,4
31528,31526,0.0796,780,3,61,33,0.75,4
31529,31541,0.0981,1470,2,73,38.1,0.75,4
31529,31552,0.1891,2050,2,11,57.9,0.75,4
31530,31519,0.1025,780,2,61,33,0.75,4
31530,31528,0.0682,780,3,61,33,0.75,4
31531,31530,0.0668,780,3,61,33,0.75,4
31531,31543,0.1037,780,2,61,33,0.75,4
31537,31547,0.1261,2030,1,96,78.7,0.75,4
31539,31526,0.1046,780,2,61,33,0.75,4
31539,31540,0.075,618,2,61,33,0.75,4
31540,31528,0.1039,780,2,61,33,0.75,4
31540,31539,0.075,618,2,61,33,0.75,4
31540,31541,0.0196,741,3,61,33,0.75,4
31541,31542,0.0517,780,3,61,33,0.75,4
31541,31553,0.0943,780,3,61,33,0.75,4
31542,31530,0.1056,780,2,61,33,0.75,4
31542,31543,0.0677,780,3,61,33,0.75,4
31543,31555,0.0597,780,2,61,33,0.75,4
31547,31877,2.4141,2030,1,96,78.7,0.75,4
31549,31379,1.0969,650,2,61,33,0.75,4
31549,31525,0.2037,504,1,61,33,0.75,4
31549,31550,0.0861,650,2,61,33,0.75,4
31550,31539,0.1005,780,2,61,33,0.75,4
31550,31549,0.0861,650,2,61,33,0.75,4
31550,31551,0.0667,650,3,61,33,0.75,4
31551,31540,0.0973,780,2,61,33,0.75,4
31551,31550,0.0667,650,3,61,33,0.75,4
31551,31553,0.0216,650,3,61,33,0.75,4
31552,31562,0.2719,1470,2,73,46.6,0.75,4
31553,31551,0.0216,650,3,61,33,0.75,4
31553,36206,0.0333,650,3,61,33,0.75,4
31553,36207,0.0518,1460,1,71,43.5,0.75,4
31554,31542,0.0648,780,2,61,33,0.75,4
31554,31555,0.0679,650,4,61,33,0.75,4
31554,36206,0.0321,650,4,61,33,0.75,4
31555,31554,0.0679,650,4,61,33,0.75,4
31555,31802,0.1976,650,4,61,33,0.75,4
31558,31550,0.0675,780,4,61,38.5,0.75,4
31558,31559,0.0608,675,1,72,70,0.75,4
31559,31562,0.1658,1460,1,73,46.6,0.75,4
31562,28488,1.0404,1902,3,21,70.2,0.75,4
31562,30565,0.2695,1470,2,71,43.5,0.75,4
31562,31558,0.1772,1460,1,73,38.1,0.75,4
31565,31390,0.1838,953,3,41,33.3,0.75,4
31565,31566,0.4974,953,3,41,33.3,0.75,4
31566,170,0.9425,10000,1,51,12.5,0.75,4
31566,31565,0.4974,953,3,41,33.3,0.75,4
31566,31833,0.2392,944,2,41,33.3,0.75,4
31574,29630,0.2124,953,3,41,29.1,0.75,4
31574,31576,0.4847,953,3,41,29.1,0.75,4
31576,170,1.1198,10000,1,51,12.5,0.75,4
31576,28841,0.9065,953,3,41,33.3,0.75,4
31576,31574,0.4847,953,3,41,29.1,0.75,4
31576,31841,0.3446,944,2,41,33.3,0.75,4
31585,28843,0.4397,953,3,41,33.3,0.75,4
31585,28871,0.3692,1030,3,41,33.3,0.75,4
31585,31586,0.1031,953,3,41,33.3,0.75,4
31586,30244,0.1798,944,2,41,33.3,0.75,4
31586,31585,0.1031,953,3,41,33.3,0.75,4
31587,29448,0.1587,1210,2,93,46,0.75,4
31592,31587,0.067,1210,2,93,46,0.75,4
31596,28790,0.4903,944,2,41,29.1,0.75,4
31596,30244,1.2249,944,2,41,33.3,0.75,4
31596,31614,1.5179,944,2,41,33.3,0.75,4
31608,168,0.9045,10000,1,51,12.5,0.75,4
31608,31612,0.3446,650,2,61,33,0.75,4
31608,35247,0.2863,504,1,61,33,0.75,4
31612,30504,0.2828,650,3,61,33,0.75,4
31612,31608,0.3446,650,2,61,33,0.75,4
31612,31613,0.2697,650,3,61,33,0.75,4
31613,167,0.7642,10000,1,51,12.5,0.75,4
31613,168,1.207,10000,1,51,12.5,0.75,4
31613,31612,0.2697,650,3,61,33,0.75,4
31613,31614,0.2208,650,3,61,33,0.75,4
31614,31596,1.5179,944,2,41,33.3,0.75,4
31614,31613,0.2208,650,3,61,33,0.75,4
31614,31866,0.2411,953,3,41,29.1,0.75,4
31621,167,0.2732,10000,1,51,12.5,0.75,4
31621,31432,0.5838,944,2,41,29.1,0.75,4
31621,31623,0.3413,944,2,41,29.1,0.75,4
31623,31621,0.3413,944,2,41,29.1,0.75,4
31623,31874,0.4955,944,2,41,33.3,0.75,4
31624,28905,0.0447,1460,1,93,46,0.75,4
31627,28791,0.6613,2108,3,91,90,0.75,4
31633,31438,0.0484,953,3,41,29.1,0.75,4
31633,31634,0.2545,953,3,41,37.5,0.75,4
31634,31633,0.2545,953,3,41,37.5,0.75,4
31634,31635,0.2695,953,3,41,37.5,0.75,4
31635,166,0.6996,10000,1,51,12.5,0.75,4
31635,167,0.7661,10000,1,51,12.5,0.75,4
31635,31634,0.2695,953,3,41,37.5,0.75,4
31635,31636,0.2224,953,3,41,37.5,0.75,4
31636,31635,0.2224,953,3,41,37.5,0.75,4
31636,31882,0.4192,953,3,41,33.3,0.75,4
31637,30967,0.5993,2108,3,91,90,0.75,4
31645,31451,0.1187,618,3,61,33,0.75,4
31645,31646,0.2527,650,3,61,33,0.75,4
31646,166,0.3359,10000,1,51,12.5,0.75,4
31646,31645,0.2527,650,3,61,33,0.75,4
31646,31648,0.2195,650,3,61,33,0.75,4
31648,31646,0.2195,650,3,61,33,0.75,4
31648,31903,0.4481,650,2,61,33,0.75,4
31652,165,0.2205,10000,1,51,12.5,0.75,4
31652,31462,0.4965,488,2,61,33,0.75,4
31652,31653,0.2188,488,2,61,33,0.75,4
31653,31652,0.2188,488,2,61,33,0.75,4
31653,31910,0.273,488,2,61,33,0.75,4
31657,21330,0.1482,2142,4,91,90,0.75,4
31659,31476,0.1964,650,2,61,44,0.75,4
31659,31660,0.0728,650,2,61,44,0.75,4
31660,31659,0.0728,650,2,61,44,0.75,4
31660,31661,0.0594,650,2,61,44,0.75,4
31661,31660,0.0594,650,2,61,44,0.75,4
31661,31662,0.1038,488,2,61,33,0.75,4
31662,165,0.2104,10000,1,51,12.5,0.75,4
31662,31661,0.1038,488,3,61,33,0.75,4
31662,31663,0.1311,504,1,61,33,0.75,4
31663,31662,0.1311,504,1,61,33,0.75,4
31663,31664,0.1355,504,1,61,33,0.75,4
31664,31663,0.1355,504,1,61,33,0.75,4
31664,31916,0.0636,662,1,61,33,0.75,4
31680,31681,0.0661,780,4,61,33,0.75,4
31680,31700,0.0592,504,1,61,33,0.75,4
31681,31682,0.0641,780,4,61,33,0.75,4
31681,31701,0.045,504,1,61,33,0.75,4
31682,31683,0.0662,780,4,61,33,0.75,4
31683,31685,0.1359,780,4,61,33,0.75,4
31683,31703,0.05,780,3,61,33,0.75,4
31685,31686,0.0679,780,4,61,33,0.75,4
31685,31705,0.0416,504,1,61,33,0.75,4
31686,31688,0.0144,780,3,61,33,0.75,4
31686,31708,0.0457,630,1,61,33,0.75,4
31688,31695,0.0915,1470,2,71,43.5,0.75,4
31692,31693,0.2712,2142,4,11,57.9,0.75,4
31693,31694,0.0561,2142,4,11,57.9,0.75,4
31694,31710,0.0967,2142,4,11,57.9,0.75,4
31694,31931,0.1957,2030,1,75,38.5,0.75,4
31695,31930,0.0605,1460,1,71,43.5,0.75,4
31695,31931,0.1183,2030,1,75,38.5,0.75,4
31699,30468,0.0959,1460,1,71,43.5,0.75,4
31700,31680,0.0592,504,1,61,33,0.75,4
31700,31699,0.0138,780,3,61,33,0.75,4
31701,31681,0.045,504,1,61,33,0.75,4
31701,31700,0.0676,780,3,61,33,0.75,4
31702,31682,0.0434,780,2,61,33,0.75,4
31702,31701,0.0618,780,3,61,33,0.75,4
31703,31702,0.0668,780,3,61,33,0.75,4
31703,31720,0.12,780,3,61,33,0.75,4
31705,31685,0.0416,488,2,61,33,0.75,4
31705,31703,0.133,780,3,61,33,0.75,4
31708,31686,0.0457,618,2,61,33,0.75,4
31708,31705,0.0677,780,3,61,33,0.75,4
31709,30540,0.0444,2142,4,11,57.9,0.75,4
31710,31930,0.0421,2142,4,11,57.9,0.75,4
31710,31971,0.3039,1470,2,73,38.1,0.75,4
31719,31702,0.1009,780,2,61,33,0.75,4
31719,31720,0.0645,630,1,61,49.5,0.75,4
31720,31719,0.0645,630,1,61,49.5,0.75,4
31720,31728,0.0676,780,3,61,33,0.75,4
31726,31719,0.0684,780,2,61,33,0.75,4
31726,31728,0.0673,504,1,61,33,0.75,4
31728,31726,0.0673,504,1,61,33,0.75,4
31728,31735,0.0906,780,3,61,33,0.75,4
31731,151,0.1526,10000,1,51,12.5,0.75,4
31731,31726,0.0908,780,2,61,33,0.75,4
31731,31735,0.0678,650,2,61,33,0.75,4
